,participant,block,taskID,stimulus_ID,stimulus_distractor,stimulus_congruency,response_ID,accuracy,rt
545,6006,2,spatial,R,R,C,R,1,485.01
546,6006,2,spatial,L,L,C,L,1,331.44
547,6006,2,spatial,R,R,C,R,1,646.71
548,6006,2,spatial,R,L,I,R,1,594.87
549,6006,2,spatial,L,L,C,L,1,425.89
550,6006,2,spatial,R,L,I,R,1,420.75
551,6006,2,spatial,L,R,I,L,1,292.09
552,6006,2,spatial,R,R,C,R,1,249.97
553,6006,2,spatial,L,L,C,L,1,901.15
554,6006,2,spatial,R,L,I,R,1,607.6
555,6006,2,spatial,L,L,C,L,1,407.12
556,6006,2,spatial,R,L,I,R,1,277.06
557,6006,2,spatial,R,R,C,L,0,412.4
558,6006,2,spatial,L,R,I,L,1,456.21
559,6006,2,spatial,R,R,C,R,1,304.68
560,6006,2,spatial,L,R,I,L,1,400.81
561,6006,2,spatial,R,R,C,R,1,278.26
562,6006,2,spatial,L,R,I,L,1,296.23
563,6006,2,spatial,R,R,C,R,1,267.63
564,6006,2,spatial,L,R,I,L,1,300.91
565,6006,2,spatial,R,R,C,R,1,303.41
566,6006,2,spatial,L,L,C,L,1,477.94
567,6006,2,spatial,R,R,C,R,1,355.66
568,6006,2,spatial,L,R,I,L,1,311.25
569,6006,2,spatial,R,L,I,R,1,313.14
570,6006,2,spatial,L,L,C,L,1,300.36
571,6006,2,spatial,L,R,I,R,0,84.11
572,6006,2,spatial,R,L,I,R,1,406.47
573,6006,2,spatial,L,L,C,L,1,330.7
574,6006,2,spatial,R,R,C,R,1,350.9
575,6006,2,spatial,L,R,I,L,1,431.33
576,6006,2,spatial,R,R,C,R,1,379.09
577,6006,2,spatial,L,L,C,L,1,287.88
578,6006,2,spatial,L,R,I,L,1,493.14
579,6006,2,spatial,R,L,I,R,1,355.29
580,6006,2,spatial,L,L,C,L,1,318.68
581,6006,2,spatial,R,L,I,R,1,360.03
582,6006,2,spatial,L,R,I,L,1,299.93
583,6006,2,spatial,R,R,C,R,1,280.51
584,6006,2,spatial,R,L,I,R,1,478.03
585,6006,2,spatial,L,L,C,L,1,300.7
586,6006,2,spatial,L,R,I,L,1,560.82
587,6006,2,spatial,R,L,I,R,1,235.47
588,6006,2,spatial,L,L,C,L,1,370.44
589,6006,2,spatial,R,L,I,R,1,279.09
590,6006,2,spatial,L,R,I,L,1,312.55
591,6006,2,spatial,R,L,I,R,1,182.3
592,6006,2,spatial,L,R,I,L,1,254.65
593,6006,2,spatial,R,L,I,R,1,186.84
594,6006,2,spatial,L,R,I,L,1,344.72
595,6006,2,spatial,R,L,I,R,1,261.19
596,6006,2,spatial,L,L,C,L,1,317.97
597,6006,2,spatial,L,R,I,L,1,515.01
598,6006,2,spatial,L,L,C,L,1,377.4
599,6006,2,spatial,R,L,I,R,1,380.05
600,6006,2,spatial,L,L,C,L,1,369.13
601,6006,2,spatial,R,L,I,R,1,310.7
602,6006,2,spatial,L,L,C,L,1,344.09
603,6006,2,spatial,L,R,I,R,0,213.1
604,6006,2,spatial,R,R,C,R,1,770.25
605,6006,2,spatial,L,L,C,L,1,296.9
606,6006,2,spatial,L,R,I,L,1,369.51
607,6006,2,spatial,L,L,C,L,1,270.57
608,6006,2,spatial,R,L,I,L,0,132.57
609,6006,2,spatial,R,R,C,R,1,978.09
610,6006,2,spatial,L,R,I,L,1,348.84
611,6006,2,spatial,R,R,C,R,1,296.46
612,6006,2,spatial,L,R,I,L,1,275.36
613,6006,2,spatial,R,R,C,R,1,285.59
614,6006,2,spatial,L,L,C,L,1,280.29
615,6006,2,spatial,R,L,I,R,1,277.11
616,6006,2,spatial,R,R,C,L,0,224.7
617,6006,2,spatial,L,R,I,R,0,821.03
618,6006,2,spatial,R,R,C,R,1,484.33
619,6006,2,spatial,R,L,I,R,1,486.99
620,6006,2,spatial,R,R,C,R,1,372.49
621,6006,2,spatial,L,L,C,L,1,484.41
622,6006,2,spatial,R,L,I,R,1,392.9
623,6006,2,spatial,L,R,I,L,1,301.73
624,6006,2,spatial,R,L,I,R,1,297.7
625,6006,2,spatial,L,L,C,L,1,292.08
626,6006,2,spatial,R,L,I,R,1,302.22
627,6006,2,spatial,L,L,C,L,1,305.71
628,6006,2,spatial,R,L,I,R,1,269.23
629,6006,2,spatial,L,L,C,L,1,256.01
630,6006,2,spatial,L,R,I,L,1,602.03
631,6006,2,spatial,R,L,I,R,1,471.83
632,6006,2,spatial,L,R,I,L,1,341.72
633,6006,2,spatial,R,L,I,R,1,291.08
634,6006,2,spatial,L,L,C,L,1,340.91
635,6006,2,spatial,R,R,C,R,1,381.71
636,6006,2,spatial,L,L,C,L,1,220.77
637,6006,2,spatial,L,R,I,L,1,496.38
638,6006,2,spatial,R,R,C,R,1,311.44
639,6006,2,spatial,L,R,I,L,1,439.09
640,6006,2,spatial,L,L,C,R,0,255.34
641,6006,2,spatial,R,R,C,R,1,351.36
642,6006,2,spatial,L,R,I,L,1,299.1
643,6006,2,spatial,R,L,I,R,1,527.37
644,6006,2,spatial,R,R,C,R,1,678.87
645,6006,2,spatial,L,L,C,L,1,279.77
646,6006,2,spatial,R,L,I,R,1,407.32
647,6006,2,spatial,R,R,C,R,1,667.35
648,6006,2,spatial,L,L,C,L,1,482.82
649,6006,2,spatial,L,R,I,R,0,485.29
650,6006,2,spatial,R,L,I,R,1,396.62
651,6006,2,spatial,L,R,I,L,1,328.73
652,6006,2,spatial,R,L,I,R,1,354.26
653,6006,2,spatial,R,R,C,R,1,466.2
654,6006,2,spatial,L,R,I,L,1,343.71
655,6006,2,spatial,R,R,C,R,1,377.66
656,6006,2,spatial,L,R,I,L,1,294.27
657,6006,2,spatial,R,R,C,R,1,374.59
658,6006,2,spatial,L,L,C,L,1,253.82
659,6006,2,spatial,R,R,C,R,1,334.01
660,6006,2,spatial,R,L,I,R,1,500.44
661,6006,2,spatial,L,L,C,L,1,370.34
662,6006,2,spatial,R,L,I,R,1,419.8
663,6006,2,spatial,L,L,C,L,1,336.64
664,6006,2,spatial,R,L,I,R,1,245.33
665,6006,2,spatial,L,L,C,L,1,325.64
666,6006,2,spatial,R,L,I,R,1,265.51
667,6006,2,spatial,L,L,C,L,1,150.82
668,6006,2,spatial,R,L,I,R,1,238.81
669,6006,2,spatial,R,R,C,L,0,22.92
670,6006,2,spatial,L,R,I,L,1,446.33
671,6006,2,spatial,R,R,C,R,1,480.33
672,6006,2,spatial,R,L,I,R,1,342.33
673,6006,2,spatial,L,L,C,L,1,391.63
674,6006,2,spatial,L,R,I,L,1,433.03
675,6006,2,spatial,R,R,C,R,1,381.08
676,6006,2,spatial,L,R,I,L,1,297.8
677,6006,2,spatial,L,L,C,L,1,542.22
678,6006,2,spatial,R,R,C,R,1,623.25
679,6006,2,spatial,R,L,I,R,1,438.57
680,6006,2,spatial,L,R,I,L,1,370.69
681,6006,2,spatial,R,R,C,R,1,445.68
682,6006,2,spatial,L,R,I,L,1,323.17
683,6006,2,spatial,L,L,C,R,0,278.76
684,6006,2,spatial,R,R,C,R,1,421.38
685,6006,2,spatial,R,L,I,R,1,471.16
686,6006,2,spatial,L,R,I,L,1,278.59
687,6006,2,spatial,L,L,C,L,1,421.59
688,6006,2,spatial,R,L,I,R,1,525.42
689,6006,2,spatial,L,L,C,L,1,481.13
690,6006,2,spatial,L,R,I,L,1,475.91
691,6006,2,spatial,R,R,C,R,1,470.76
692,6006,2,spatial,R,L,I,R,1,457.75
693,6006,2,spatial,L,L,C,L,1,421.25
694,6006,2,spatial,R,L,I,R,1,462.9
695,6006,2,spatial,L,L,C,L,1,366.27
696,6006,2,spatial,L,R,I,L,1,368.87
697,6006,2,spatial,R,L,I,R,1,332.3
698,6006,2,spatial,L,L,C,L,1,336.46
699,6006,2,spatial,R,L,I,R,1,440.16
700,6006,2,spatial,L,L,C,L,1,281.13
701,6006,2,spatial,L,R,I,L,1,455.3
702,6006,2,spatial,R,R,C,R,1,426.57
703,6006,2,spatial,R,L,I,R,1,530.72
704,6006,2,spatial,R,R,C,R,1,509.84
705,6006,2,spatial,L,L,C,L,1,360.21
706,6006,2,spatial,R,L,I,R,1,401.62
707,6006,2,spatial,R,R,C,R,1,349.5
708,6006,2,spatial,R,L,I,R,1,390.89
709,6006,2,spatial,L,R,I,L,1,534.27
710,6006,2,spatial,R,L,I,R,1,466.69
711,6006,2,spatial,L,L,C,L,1,336.36
712,6006,2,spatial,R,L,I,R,1,377.64
713,6006,2,spatial,L,L,C,L,1,319.96
714,6006,2,spatial,R,L,I,R,1,306.8
715,6006,2,spatial,R,R,C,R,1,395.22
716,6006,2,spatial,R,L,I,R,1,311.71
717,6006,2,spatial,L,L,C,R,0,212.46
718,6006,2,spatial,R,L,I,R,1,394.3
719,6006,2,spatial,L,L,C,L,1,412.7
720,6006,2,spatial,L,R,I,L,1,454.37
721,6006,2,spatial,L,L,C,L,1,378.74
722,6006,2,spatial,R,L,I,R,1,451.48
723,6006,2,spatial,L,R,I,L,1,298.06
724,6006,2,spatial,R,R,C,R,1,417.54
725,6006,2,spatial,L,L,C,L,1,302.82
726,6006,2,spatial,L,R,I,L,1,399.12
727,6006,2,spatial,L,L,C,L,1,346.89
728,6006,2,spatial,R,L,I,R,1,528.96
729,6006,2,spatial,R,R,C,R,1,711.17
730,6006,2,spatial,R,L,I,R,1,479.65
731,6006,2,spatial,L,R,I,R,0,162.04
732,6006,2,spatial,R,R,C,R,1,1843.46
733,6006,2,spatial,L,R,I,L,1,692.46
734,6006,2,spatial,R,R,C,R,1,398.89
735,6006,2,spatial,L,R,I,L,1,322.84
736,6006,2,spatial,R,R,C,R,1,247.13
737,6006,2,spatial,L,R,I,L,1,343.05
738,6006,2,spatial,R,R,C,R,1,292.11
739,6006,2,spatial,R,L,I,R,1,591.5
740,6006,2,spatial,L,L,C,L,1,516.34
741,6006,2,spatial,R,R,C,R,1,370.65
742,6006,2,spatial,L,L,C,L,1,897.07
743,6006,2,spatial,R,R,C,R,1,415.1
744,6006,2,spatial,L,R,I,L,1,401.79
745,6006,2,spatial,R,R,C,R,1,622.81
746,6006,2,spatial,L,R,I,L,1,906.68
747,6006,2,spatial,R,L,I,R,1,503.49
748,6006,2,spatial,L,L,C,L,1,2450.83
749,6006,2,spatial,R,L,I,R,1,355.23
750,6006,2,spatial,L,L,C,L,1,303.07
751,6006,2,spatial,L,R,I,L,1,399.15
752,6006,2,spatial,R,R,C,R,1,409.26
753,6006,2,spatial,L,L,C,L,1,700.66
754,6006,2,spatial,R,R,C,R,1,1781.54
755,6006,2,spatial,L,R,I,L,1,505.39
756,6006,2,spatial,L,L,C,L,1,359.54
757,6006,2,spatial,R,R,C,R,1,900.86
758,6006,2,spatial,L,L,C,L,1,615.19
759,6006,2,spatial,R,R,C,R,1,446.21
760,6006,2,spatial,L,R,I,L,1,331.72
761,6006,2,spatial,R,R,C,R,1,2099.38
762,6006,2,spatial,L,R,I,L,1,10071.48
763,6006,2,spatial,R,L,I,R,1,542.7
764,6006,2,spatial,L,L,C,L,1,381.2
765,6006,2,spatial,R,L,I,R,1,414.81
766,6006,2,spatial,L,L,C,L,1,323.76
767,6006,2,spatial,R,L,I,R,1,341.93
768,6006,2,spatial,R,R,C,R,1,438.01
769,6008,1,spatial,L,R,I,L,1,400.44
770,6008,1,spatial,R,L,I,R,1,348.3
771,6008,1,spatial,L,R,I,L,1,288.23
772,6008,1,spatial,R,R,C,R,1,274.96
773,6008,1,spatial,L,R,I,L,1,238.2
774,6008,1,spatial,R,R,C,R,1,311.11
775,6008,1,spatial,L,L,C,L,1,273.9
776,6008,1,spatial,L,R,I,L,1,346.88
777,6008,1,spatial,R,L,I,R,1,255.58
778,6008,1,spatial,R,R,C,R,1,343.72
779,6008,1,spatial,L,L,C,L,1,276
780,6008,1,spatial,L,R,I,L,1,317.44
781,6008,1,spatial,R,R,C,R,1,265.31
782,6008,1,spatial,L,R,I,L,1,253.67
783,6008,1,spatial,L,L,C,L,1,311.86
784,6008,1,spatial,R,L,I,R,1,251.99
785,6008,1,spatial,R,R,C,R,1,348.24
786,6008,1,spatial,L,R,I,L,1,288.17
787,6008,1,spatial,R,R,C,R,1,407.73
788,6008,1,spatial,L,R,I,L,1,238.45
789,6008,1,spatial,L,L,C,L,1,272.46
790,6008,1,spatial,R,L,I,R,1,305.85
791,6008,1,spatial,R,R,C,R,1,355.51
792,6008,1,spatial,R,L,I,R,1,341.86
793,6008,1,spatial,L,L,C,L,1,250.63
794,6008,1,spatial,L,R,I,L,1,338.69
795,6008,1,spatial,L,L,C,L,1,311.74
796,6008,1,spatial,R,L,I,R,1,298.36
797,6008,1,spatial,L,L,C,L,1,238.44
798,6008,1,spatial,R,L,I,R,1,303.46
799,6008,1,spatial,L,R,I,L,1,313.67
800,6008,1,spatial,R,R,C,R,1,247.62
801,6008,1,spatial,L,L,C,L,1,320.78
802,6008,1,spatial,R,R,C,R,1,307
803,6008,1,spatial,R,L,I,R,1,326.71
804,6008,1,spatial,L,L,C,L,1,290.19
805,6008,1,spatial,R,L,I,R,1,302.82
806,6008,1,spatial,L,R,I,L,1,312.95
807,6008,1,spatial,R,R,C,R,1,307.79
808,6008,1,spatial,R,L,I,R,1,325.29
809,6008,1,spatial,L,L,C,L,1,288.87
810,6008,1,spatial,R,L,I,R,1,299.07
811,6008,1,spatial,R,R,C,R,1,309.06
812,6008,1,spatial,R,L,I,R,1,350.66
813,6008,1,spatial,L,L,C,L,1,338.89
814,6008,1,spatial,R,L,I,R,1,341.95
815,6008,1,spatial,R,R,C,R,1,297.61
816,6008,1,spatial,L,R,I,L,1,292.15
817,6008,1,spatial,R,R,C,R,1,325.96
818,6008,1,spatial,L,R,I,L,1,273.75
819,6008,1,spatial,R,R,C,R,1,268.49
820,6008,1,spatial,L,R,I,L,1,286.62
821,6008,1,spatial,R,L,I,R,1,296.68
822,6008,1,spatial,L,L,C,L,1,252.36
823,6008,1,spatial,R,L,I,R,1,277.95
824,6008,1,spatial,R,R,C,R,1,319.44
825,6008,1,spatial,R,L,I,R,1,321.8
826,6008,1,spatial,R,R,C,R,1,303.21
827,6008,1,spatial,L,R,I,L,1,290
828,6008,1,spatial,R,R,C,R,1,323.73
829,6008,1,spatial,R,L,I,R,1,310.17
830,6008,1,spatial,L,L,C,L,1,250.5
831,6008,1,spatial,R,R,C,R,1,260.78
832,6008,1,spatial,L,R,I,L,1,247.26
833,6008,1,spatial,R,R,C,R,1,343.36
834,6008,1,spatial,R,L,I,R,1,377.25
835,6008,1,spatial,L,L,C,L,1,317.53
836,6008,1,spatial,L,R,I,L,1,304.56
837,6008,1,spatial,L,L,C,L,1,322.8
838,6008,1,spatial,R,L,I,R,1,301.29
839,6008,1,spatial,R,R,C,R,1,304.14
840,6008,1,spatial,L,R,I,L,1,329.9
841,6008,1,spatial,R,R,C,R,1,340.23
842,6008,1,spatial,L,L,C,L,1,326.91
843,6008,1,spatial,R,L,I,R,1,267.04
844,6008,1,spatial,R,R,C,R,1,316.18
845,6008,1,spatial,L,R,I,L,1,273.43
846,6008,1,spatial,R,L,I,R,1,268.11
847,6008,1,spatial,R,R,C,R,1,371.98
848,6008,1,spatial,L,L,C,L,1,304.45
849,6008,1,spatial,R,R,C,R,1,306.71
850,6008,1,spatial,L,R,I,L,1,349.9
851,6008,1,spatial,R,R,C,R,1,305.59
852,6008,1,spatial,L,R,I,L,1,276.67
853,6008,1,spatial,R,R,C,R,1,279
854,6008,1,spatial,L,R,I,L,1,257.99
855,6008,1,spatial,R,R,C,R,1,252.61
856,6008,1,spatial,L,R,I,L,1,216.11
857,6008,1,spatial,R,R,C,R,1,280.8
858,6008,1,spatial,L,R,I,L,1,236.39
859,6008,1,spatial,R,R,C,R,1,277.93
860,6008,1,spatial,L,R,I,L,1,335.06
861,6008,1,spatial,R,R,C,R,1,259.52
862,6008,1,spatial,L,L,C,L,1,285.46
863,6008,1,spatial,R,L,I,R,1,241.2
864,6008,1,spatial,L,L,C,L,1,290.5
865,6008,1,spatial,R,L,I,R,1,300.55
866,6008,1,spatial,L,L,C,L,1,201.65
867,6008,1,spatial,R,L,I,R,1,297.61
868,6008,1,spatial,L,R,I,L,1,261.02
869,6008,1,spatial,R,L,I,R,1,295
870,6008,1,spatial,R,R,C,R,1,359.48
871,6008,1,spatial,L,R,I,L,1,309.1
872,6008,1,spatial,R,L,I,R,1,319.18
873,6008,1,spatial,L,R,I,L,1,298.39
874,6008,1,spatial,R,L,I,R,1,269.54
875,6008,1,spatial,L,L,C,L,1,256.15
876,6008,1,spatial,R,L,I,R,1,281.77
877,6008,1,spatial,R,R,C,R,1,369.97
878,6008,1,spatial,L,R,I,L,1,232.02
879,6008,1,spatial,L,L,C,L,1,367.15
880,6008,1,spatial,R,R,C,R,1,299.3
881,6008,1,spatial,L,R,I,L,1,270.86
882,6008,1,spatial,R,L,I,R,1,312.01
883,6008,1,spatial,R,R,C,R,1,363.53
884,6008,1,spatial,L,L,C,L,1,280.39
885,6008,1,spatial,R,R,C,R,1,345.03
886,6008,1,spatial,L,R,I,L,1,277.21
887,6008,1,spatial,L,L,C,L,1,365.84
888,6008,1,spatial,R,L,I,R,1,274.57
889,6008,1,spatial,R,R,C,R,1,315.72
890,6008,1,spatial,R,L,I,R,1,333.66
891,6008,1,spatial,L,R,I,L,1,273.67
892,6008,1,spatial,R,L,I,R,1,299.33
893,6008,1,spatial,R,R,C,R,1,311.73
894,6008,1,spatial,R,L,I,R,1,322.11
895,6008,1,spatial,L,L,C,L,1,293.59
896,6008,1,spatial,L,R,I,R,0,303.49
897,6008,1,spatial,L,L,C,L,1,332.01
898,6008,1,spatial,R,R,C,R,1,326.38
899,6008,1,spatial,L,L,C,L,1,244.72
900,6008,1,spatial,R,L,I,R,1,272.39
901,6008,1,spatial,L,L,C,L,1,267.22
902,6008,1,spatial,L,R,I,L,1,380.23
903,6008,1,spatial,R,R,C,R,1,335.66
904,6008,1,spatial,L,R,I,L,1,150.89
905,6008,1,spatial,R,R,C,R,1,270.24
906,6008,1,spatial,L,L,C,L,1,264.74
907,6008,1,spatial,R,R,C,R,1,290.63
908,6008,1,spatial,L,R,I,L,1,285.18
909,6008,1,spatial,L,L,C,L,1,336
910,6008,1,spatial,R,L,I,R,1,291.47
911,6008,1,spatial,L,L,C,L,1,278.23
912,6008,1,spatial,R,L,I,R,1,343.13
913,6008,1,spatial,L,L,C,L,1,259.54
914,6008,1,spatial,L,R,I,L,1,324.27
915,6008,1,spatial,L,L,C,L,1,390.81
916,6008,1,spatial,R,L,I,R,1,323.11
917,6008,1,spatial,L,L,C,L,1,270.8
918,6008,1,spatial,L,R,I,L,1,281.06
919,6008,1,spatial,R,R,C,R,1,345.56
920,6008,1,spatial,L,L,C,L,1,223.35
921,6008,1,spatial,R,R,C,R,1,296.37
922,6008,1,spatial,L,R,I,L,1,230.3
923,6008,1,spatial,R,R,C,R,1,333.97
924,6008,1,spatial,L,R,I,L,1,266.34
925,6008,1,spatial,R,R,C,R,1,330.98
926,6008,1,spatial,R,L,I,R,1,287.36
927,6008,1,spatial,L,R,I,L,1,266.09
928,6008,1,spatial,R,R,C,R,1,315.36
929,6008,1,spatial,L,R,I,L,1,271.28
930,6008,1,spatial,R,R,C,R,1,579.42
931,6008,1,spatial,L,R,I,L,1,214.91
932,6008,1,spatial,R,L,I,R,1,185.92
933,6008,1,spatial,L,L,C,L,1,313.69
934,6008,1,spatial,R,R,C,R,1,495.69
935,6008,1,spatial,L,L,C,L,1,263.99
936,6008,1,spatial,R,L,I,R,1,391.11
937,6008,1,spatial,L,R,I,L,1,245.34
938,6008,1,spatial,L,L,C,L,1,325.91
939,6008,1,spatial,R,L,I,R,1,343.48
940,6008,1,spatial,L,R,I,L,1,369.6
941,6008,1,spatial,L,L,C,L,1,404.98
942,6008,1,spatial,R,L,I,R,1,376.4
943,6008,1,spatial,L,L,C,L,1,301.02
944,6008,1,spatial,L,R,I,L,1,319.1
945,6008,1,spatial,R,L,I,R,1,288.97
946,6008,1,spatial,R,R,C,R,1,402.16
947,6008,1,spatial,L,R,I,L,1,318.74
948,6008,1,spatial,R,R,C,R,1,368.08
949,6008,1,spatial,R,L,I,L,0,151.8
950,6008,1,spatial,L,R,I,L,1,255.63
951,6008,1,spatial,R,L,I,R,1,335.95
952,6008,1,spatial,R,R,C,R,1,354.18
953,6008,1,spatial,L,R,I,L,1,317.54
954,6008,1,spatial,R,R,C,R,1,319.85
955,6008,1,spatial,R,L,I,R,1,369.18
956,6008,1,spatial,L,R,I,L,1,309.23
957,6008,1,spatial,R,R,C,R,1,311.61
958,6008,1,spatial,R,L,I,R,1,313.87
959,6008,1,spatial,L,L,C,L,1,308.69
960,6008,1,spatial,R,L,I,R,1,287.52
961,6008,1,spatial,L,R,I,L,1,258.57
962,6008,1,spatial,R,L,I,R,1,315.49
963,6008,1,spatial,L,R,I,L,1,302.21
964,6008,1,spatial,R,L,I,R,1,257.61
965,6008,1,spatial,L,R,I,L,1,291.09
966,6008,1,spatial,R,L,I,R,1,277.79
967,6008,1,spatial,L,L,C,L,1,303.48
968,6008,1,spatial,R,R,C,R,1,229.42
969,6008,1,spatial,L,R,I,L,1,247.49
970,6008,1,spatial,R,L,I,R,1,265.36
971,6008,1,spatial,R,R,C,R,1,369.41
972,6008,1,spatial,L,R,I,L,1,350.63
973,6008,1,spatial,R,L,I,R,1,290.61
974,6008,1,spatial,L,L,C,L,1,292.82
975,6008,1,spatial,L,R,I,L,1,365.78
976,6008,1,spatial,R,R,C,R,1,261.08
977,6008,1,spatial,R,L,I,R,1,364.83
978,6008,1,spatial,R,R,C,R,1,343.7
979,6008,1,spatial,L,R,I,L,1,236.88
980,6008,1,spatial,R,R,C,R,1,286.15
981,6008,1,spatial,L,R,I,L,1,257.16
982,6008,1,spatial,R,L,I,R,1,322.23
983,6008,1,spatial,L,L,C,L,1,246.48
984,6008,1,spatial,R,L,I,R,1,311.33
985,6008,1,spatial,R,R,C,R,1,448.5
986,6008,1,spatial,R,L,I,R,1,381.05
987,6008,1,spatial,L,L,C,L,1,227.18
988,6008,1,spatial,R,L,I,R,1,252.94
989,6008,1,spatial,R,R,C,R,1,286.81
990,6008,1,spatial,L,R,I,L,1,280.93
991,6008,1,spatial,R,R,C,R,1,322.24
992,6008,1,spatial,L,R,I,L,1,239.22
993,6008,1,spatial,R,R,C,R,1,397.05
994,6008,1,spatial,L,R,I,L,1,268.41
995,6008,1,spatial,R,R,C,R,1,317.54
996,6008,1,spatial,R,L,I,R,1,851.53
997,6008,1,spatial,L,L,C,L,1,300.15
998,6008,1,spatial,R,R,C,R,1,318.25
999,6008,1,spatial,R,L,I,R,1,336.38
1000,6008,1,spatial,L,L,C,L,1,315.04
1001,6008,1,spatial,R,R,C,R,1,256.81
1002,6008,1,spatial,L,L,C,L,1,290.41
1003,6008,1,spatial,R,L,I,R,1,136.47
1004,6008,1,spatial,L,L,C,L,1,247.96
1005,6008,1,spatial,R,R,C,R,1,259.73
1006,6008,1,spatial,L,L,C,L,1,246.38
1007,6008,1,spatial,R,R,C,R,1,279.8
1008,6008,1,spatial,L,L,C,L,1,134.13
1009,6008,1,spatial,R,L,I,R,1,292.49
1010,6008,1,spatial,R,R,C,R,1,263.52
1011,6008,1,spatial,L,L,C,L,1,273.88
1012,6008,1,spatial,R,R,C,R,1,394.55
1013,6008,1,spatial,L,R,I,L,1,102.77
1014,6008,1,spatial,R,L,I,R,1,237.89
1015,6008,1,spatial,R,R,C,R,1,279.14
1016,6008,1,spatial,L,L,C,L,1,319.61
1017,6008,1,spatial,R,L,I,R,1,307.39
1018,6008,1,spatial,R,R,C,R,1,302.13
1019,6008,1,spatial,L,R,I,L,1,288.77
1020,6008,1,spatial,R,R,C,R,1,259.7
1021,6008,1,spatial,R,L,I,L,0,262.06
1022,6008,1,spatial,L,R,I,L,1,417.46
1023,6008,1,spatial,L,L,C,L,1,398.01
1024,6008,1,spatial,L,R,I,L,1,338.15
1025,6010,2,spatial,R,R,C,R,1,480.17
1026,6010,2,spatial,L,L,C,L,1,484.99
1027,6010,2,spatial,R,R,C,R,1,386.38
1028,6010,2,spatial,L,R,I,L,1,326.45
1029,6010,2,spatial,R,R,C,R,1,274.58
1030,6010,2,spatial,L,R,I,L,1,308.4
1031,6010,2,spatial,R,L,I,R,1,349.95
1032,6010,2,spatial,R,R,C,R,1,344.69
1033,6010,2,spatial,L,R,I,L,1,292.18
1034,6010,2,spatial,R,L,I,R,1,279.16
1035,6010,2,spatial,R,R,C,R,1,422.29
1036,6010,2,spatial,R,L,I,R,1,339.12
1037,6010,2,spatial,L,L,C,L,1,427.48
1038,6010,2,spatial,R,L,I,R,1,219.44
1039,6010,2,spatial,R,R,C,R,1,354.59
1040,6010,2,spatial,R,L,I,R,1,318.06
1041,6010,2,spatial,L,R,I,L,1,385.27
1042,6010,2,spatial,R,L,I,R,1,309.73
1043,6010,2,spatial,L,R,I,L,1,384.21
1044,6010,2,spatial,R,R,C,R,1,293.21
1045,6010,2,spatial,L,L,C,L,1,326.77
1046,6010,2,spatial,L,R,I,L,1,368.58
1047,6010,2,spatial,R,R,C,R,1,285.5
1048,6010,2,spatial,L,L,C,L,1,335.01
1049,6010,2,spatial,L,R,I,L,1,361.08
1050,6010,2,spatial,R,R,C,R,1,363.1
1051,6010,2,spatial,L,R,I,L,1,368.41
1052,6010,2,spatial,L,L,C,L,1,323.61
1053,6010,2,spatial,R,L,I,R,1,381.06
1054,6010,2,spatial,R,R,C,R,1,375.6
1055,6010,2,spatial,L,L,C,L,1,432.41
1056,6010,2,spatial,R,L,I,R,1,351.61
1057,6010,2,spatial,L,L,C,L,1,307.56
1058,6010,2,spatial,L,R,I,L,1,310.23
1059,6010,2,spatial,R,R,C,R,1,344.18
1060,6010,2,spatial,L,R,I,L,1,262.08
1061,6010,2,spatial,L,L,C,L,1,374.02
1062,6010,2,spatial,R,R,C,R,1,431.08
1063,6010,2,spatial,L,R,I,L,1,277.48
1064,6010,2,spatial,R,R,C,R,1,311.08
1065,6010,2,spatial,R,L,I,R,1,464
1066,6010,2,spatial,L,R,I,L,1,380.68
1067,6010,2,spatial,R,R,C,R,1,297.62
1068,6010,2,spatial,L,L,C,L,1,315.89
1069,6010,2,spatial,R,L,I,R,1,302.5
1070,6010,2,spatial,R,R,C,R,1,476.85
1071,6010,2,spatial,L,R,I,L,1,440.38
1072,6010,2,spatial,R,L,I,R,1,310.3
1073,6010,2,spatial,L,L,C,L,1,273.91
1074,6010,2,spatial,L,R,I,L,1,393.63
1075,6010,2,spatial,L,L,C,L,1,318.03
1076,6010,2,spatial,L,R,I,L,1,375.23
1077,6010,2,spatial,L,L,C,L,1,370.62
1078,6010,2,spatial,R,L,I,R,1,364.87
1079,6010,2,spatial,L,L,C,L,1,312.9
1080,6010,2,spatial,R,L,I,R,1,339.42
1081,6010,2,spatial,L,L,C,L,1,364.86
1082,6010,2,spatial,R,L,I,R,1,312.79
1083,6010,2,spatial,L,L,C,L,1,315.71
1084,6010,2,spatial,R,L,I,R,1,341.65
1085,6010,2,spatial,L,L,C,L,1,313
1086,6010,2,spatial,L,R,I,L,1,487.51
1087,6010,2,spatial,L,L,C,L,1,357.5
1088,6010,2,spatial,R,R,C,R,1,362.7
1089,6010,2,spatial,R,L,I,R,1,443.01
1090,6010,2,spatial,R,R,C,R,1,375.22
1091,6010,2,spatial,R,L,I,R,1,299.73
1092,6010,2,spatial,L,L,C,L,1,333.15
1093,6010,2,spatial,R,L,I,R,1,397.87
1094,6010,2,spatial,L,R,I,L,1,338.09
1095,6010,2,spatial,L,L,C,L,1,387.68
1096,6010,2,spatial,R,L,I,R,1,397.66
1097,6010,2,spatial,L,L,C,L,1,384.7
1098,6010,2,spatial,R,L,I,R,1,371.72
